"hotelName;stars;price;cityName;countryCode;countryName;address;location;url;latitude;longitude"
"Aspiring Lodge Motel;3;99999;Wanaka;NZ;New Zealand;Cnr Dunmore & Dungarvon St;Wanaka New Zealand;http://www.aspiringlodge.co.nz/;-44.6968;169.134"
"Base Backpackers Wanaka;5;20;Wanaka;NZ;New Zealand;73 Brownston Street;Wanaka New Zealand;http://www.stayatbase.com/hostels/new-zealand-hostels/base-wanaka.aspx;-44.6972;169.135"
"Bayview Motel Wanaka;3.5;99999;Wanaka;NZ;New Zealand;Studholme Road 263;Wanaka New Zealand;http://www.bayviewwanaka.co.nz/;-44.7052;169.109"
"Beaconfield B&B;5;156;Wanaka;NZ;New Zealand;251 Beacon Point Road;Wanaka New Zealand;http://www.beaconfieldbandb.co.nz/;-44.6718;169.13"
"Bella Vista Wanaka;4;93;Wanaka;NZ;New Zealand;2 Dunmore Street;Wanaka New Zealand;http://www.bellavistamotelwanaka.co.nz/;-44.6955;169.136"
"Benbrae - Cardrona Valley Resort;4.5;99999;Wanaka;NZ;New Zealand;2326 Cardrona Valley Road;Wanaka New Zealand;http://www.benbrae.co.nz/;-44.8829;169.003"
"BEST WESTERN Belvedere Luxury Apartments;4;149;Wanaka;NZ;New Zealand;29 Warren Street;Wanaka New Zealand;http://belvedere.bestwestern.co.nz/;-44.6979;169.139"
"Bluewater Lodge Wanaka;3;99999;Wanaka;NZ;New Zealand;12 Baker Grove;Wanaka New Zealand;http://www.lakewanakalodge.co.nz/;-44.6629;169.125"
"Brookvale Motel;4;95;Wanaka;NZ;New Zealand;35 Brownston St;Wanaka New Zealand;http://www.brookvale.co.nz/index.htm;-44.6958;169.138"
"Cardrona Hotel;3.5;99999;Wanaka;NZ;New Zealand;Crown Range Road;Wanaka New Zealand;http://www.cardronahotel.co.nz/contact.html;-44.6987;169.133"
"Central Wanaka Apartment;4;153;Wanaka;NZ;New Zealand;54 Hedditch St;Wanaka New Zealand;;-44.6932;169.141"
"Central Wanaka Townhouse;4;196;Wanaka;NZ;New Zealand;56 & 58 Hedditch Street;Wanaka New Zealand;http://www.lakewanaka.co.nz/;-44.6932;169.141"
"Clearbrook Motel;4;117;Wanaka;NZ;New Zealand;72 Helwick Street;Wanaka New Zealand;http://www.clearbrook.co.nz/;-44.6971;169.137"
"Countrytime Hotel;2;81;Omarama;NZ;New Zealand;15 Airport Road;Omarama New Zealand;http://www.countrytimehotel.co.nz/;-44.4848;169.975"
"Criffel Peak View B&B and Apartment;3;130;Wanaka;NZ;New Zealand;98 Hedditch Street;Wanaka New Zealand;;-44.6924;169.144"
"Edgewater Resort Wanaka;4;166;Wanaka;NZ;New Zealand;Sargood Drive;Wanaka New Zealand;http://www.edgewater.co.nz/;-44.6969;169.112"
"Fairway Motel;3;86;Wanaka;NZ;New Zealand;Corner MacPherson Street and State Highway 84;Wanaka New Zealand;http://www.fairwaylodgemotel.co.nz/;-44.6933;169.145"
"Glen Dene Station;1;99999;Hawea;NZ;New Zealand;Private Bag Rapid no. 1576;Hawea New Zealand;http://www.glendenestation.co.nz/index.htm;-44.5775;169.248"
"Grand Mercure Oakridge Resort Lake Wanaka;4;91;Wanaka;NZ;New Zealand;Corner Cardrona Valley And Studholme Roads;Wanaka New Zealand;http://www.oakridge.co.nz/;-44.715;169.136"
"Heritage Gateway Hotel;3;103;Omarama;NZ;New Zealand;State Highway 8;Omarama New Zealand;http://www.heritagegateway.co.nz/;-44.4871;169.969"
"Hislop Cottage;4.5;200;Wanaka;NZ;New Zealand;54 Hedditch Street;Wanaka New Zealand;;-44.6932;169.141"
"Hughes B&B;3;99999;Wanaka;NZ;New Zealand;29 Manuka Crescent;Wanaka New Zealand;http://www.bhughesbridalformal.com/;-44.6831;169.133"
"Hunter Cottage;3.5;157;Wanaka;NZ;New Zealand;32 Hunter Crescent;Wanaka New Zealand;;-44.6779;169.132"
"Lake Hawea Hotel;3;23;Wanaka;NZ;New Zealand;1 Capell Avenue Lake Hawea Road;Wanaka New Zealand;http://www.lakehawea.co.nz/;-44.6095;169.254"
"Lake Wanaka Lodge;4;130;Wanaka;NZ;New Zealand;24 Tenby Street East;Wanaka New Zealand;http://www.lakewanakalodge.co.nz/;-44.7;169.139"
"Lake Wanaka Villas at Heritage Village Country Resort;4;224;Wanaka;NZ;New Zealand;Corner Orchard & Cardrona Road;Wanaka New Zealand;http://www.lakewanakavillas.co.nz/;-44.7751;169.09"
"Lakeside Serviced Apartments;5;191;Wanaka;NZ;New Zealand;9 Lakeside Road Wanaka;Wanaka New Zealand;http://www.lakesidewanaka.co.nz/;-44.6934;169.136"
"Lime Tree Lodge Wanaka;5;99999;Wanaka;NZ;New Zealand;Ballantyne Road;Wanaka New Zealand;http://www.uniquelodges.co.nz/wanaka/luxury_accommodation_wanaka.asp;-44.7174;169.215"
"Luxury Townhouse & Apartment On Anderson;5;153;Wanaka;NZ;New Zealand;150 Anderson Road;Wanaka New Zealand;;-44.6826;169.146"
"Makarora Homestead;1;99999;Wanaka;NZ;New Zealand;53 Rata Road;Wanaka New Zealand;http://www.makaroraranch.co.nz/index.php?pageLoad=108;-44.7014;169.112"
"Makarora Tourist Centre;3;50;Hawea;NZ;New Zealand;Wanaka/Haast Highway;Hawea New Zealand;http://www.makarora.co.nz/;-44.2316;169.232"
"Manuka Crescent Motel;3.5;99999;Wanaka;NZ;New Zealand;51 Manuka Crescent;Wanaka New Zealand;http://www.manukacrescentmotel.co.nz/;-44.6819;169.133"
"Maple Lodge;5;174;Wanaka;NZ;New Zealand;Halliday Road;Wanaka New Zealand;http://www.maplelodgewanaka.co.nz/;-44.6963;169.19"
"Minaret Lodge Wanaka;4;240;Wanaka;NZ;New Zealand;34 Eely Point Road;Wanaka New Zealand;http://www.minaretlodge.co.nz/;-44.6819;169.127"
"Montrose Bed & Breakfast Wanaka;4.5;82;Wanaka;NZ;New Zealand;120 Mount Iron Drive;Wanaka New Zealand;http://www.greenbankbedandbreakfast.com/;-44.6861;169.148"
"Mountain Range Boutique Lodge;4;181;Wanaka;NZ;New Zealand;Heritage Park Cardrona Valley Road;Wanaka New Zealand;http://www.mountainrange.co.nz/;-44.7121;169.138"
"Mt Iron House;4;176;Wanaka;NZ;New Zealand;15 Achilles Place;Wanaka New Zealand;http://www.holidayhouses.co.nz/Wanaka.asp;-44.6877;169.146"
"Peak-Sportchalet;4;95;Wanaka;NZ;New Zealand;36 Hunter Crescent;Wanaka New Zealand;http://www.peak-sportchalet.co.nz/;-44.6773;169.132"
"Pine View House;4.5;231;Wanaka;NZ;New Zealand;60 Hedditch Street;Wanaka New Zealand;http://www.renmore-house.co.nz/;-44.6932;169.141"
"Pisa House;4.5;231;Wanaka;NZ;New Zealand;32A Hunter Crescent;Wanaka New Zealand;http://www.holidayhouses.co.nz/Wanaka.asp?page=3;-44.6777;169.132"
"Pisa Range Lake Resort;5;93;Cromwell;NZ;New Zealand;1 Pisa Moorings Road;Cromwell New Zealand;http://www.pisarangelakeresort.co.nz/;-44.9778;169.238"
"Release Private Retreat Wanaka;5;99999;Wanaka;NZ;New Zealand;9 Mount Gold Place Penrith Park;Wanaka New Zealand;http://www.releasenz.com/;-44.6639;169.13"
"Renmore House;4;172;Wanaka;NZ;New Zealand;44 Upton Street;Wanaka New Zealand;http://www.renmore-house.co.nz/;-44.6973;169.138"
"Riverrun Lodge Wanaka;4;99999;Wanaka;NZ;New Zealand;86 Halliday Road;Wanaka New Zealand;http://www.riverrun.co.nz/;-44.6915;169.194"
"Riverview Terrace Luxury Bed & Breakfast Wanaka;5;235;Wanaka;NZ;New Zealand;31 Matheson Crescent Albert Town;Wanaka New Zealand;http://www.riverviewterrace.co.nz/index.html;-44.6793;169.178"
"Sheehan Bed & Breakfast;1;99999;Wanaka;NZ;New Zealand;3 McLellan Place;Wanaka New Zealand;http://www.sheehan.co.nz/kea/;-44.6802;169.181"
"Te Wanaka Lodge;4;121;Wanaka;NZ;New Zealand;23 Brownston Street;Wanaka New Zealand;http://www.tewanaka.co.nz/;-44.6955;169.138"
"The Moorings;4.5;141;Wanaka;NZ;New Zealand;17 Lakeside Road;Wanaka New Zealand;http://www.themoorings.co.nz/;-44.6931;169.136"
"Tiritiri Lodge;4.5;451;Wanaka;NZ;New Zealand;8 Minaret Ridge;Wanaka New Zealand;http://www.tiritirilodge.com/;-44.6649;169.128"
"Villa Nevada Wanaka;5;99999;Wanaka;NZ;New Zealand;40 Halliday Road;Wanaka New Zealand;http://www.villasouthpacific.co.nz/;-44.6978;169.191"
"Waiorau Homestead;5;99999;Wanaka;NZ;New Zealand;2127B Cardrona Valley Road;Wanaka New Zealand;http://www.waiorauhomestead.co.nz/;-44.8738;169.013"
"Wanaka Cottages;5;99999;Wanaka;NZ;New Zealand;11 Orchard Road;Wanaka New Zealand;http://www.wanakahomestead.co.nz/cottages_wanaka.html;-44.7159;169.138"
"Wanaka Edge Suites;4;118;Wanaka;NZ;New Zealand;13 Plantation Road;Wanaka New Zealand;http://www.wanaka-edge.co.nz/;-44.6917;169.144"
"Wanaka Homestead Lodge and Cottages;4;137;Wanaka;NZ;New Zealand;1 Homestead Close;Wanaka New Zealand;http://www.wanakahomestead.co.nz/;-44.7007;169.116"
"Wanaka Hotel;3;80;Wanaka;NZ;New Zealand;71 Ardmore Street;Wanaka New Zealand;http://www.wanakahotel.co.nz/;-44.6941;169.138"
"Wanaka Lakehouse;1;99999;Wanaka;NZ;New Zealand;27 Penrith Park Drive;Wanaka New Zealand;http://www.wanakalakehouse.co.nz/;-44.6621;169.125"
"Wanaka Luxury Apartments;5;137;Wanaka;NZ;New Zealand;8 Stonebrook Drive;Wanaka New Zealand;http://www.lakesidewanaka.co.nz/;-44.7026;169.124"
"Wanaka Springs Lodge;4;158;Wanaka;NZ;New Zealand;21 Warren Street;Wanaka New Zealand;http://www.wanakasprings.com/;-44.6979;169.139"
"Wanaka Stonehouse;3;99999;Wanaka;NZ;New Zealand;21 Sargood Drive;Wanaka New Zealand;http://www.tewanaka.co.nz/;-44.6999;169.112"
"Wanaka View Motel;3;99999;Wanaka;NZ;New Zealand;122 Brownston Street;Wanaka New Zealand;http://www.wanakaviewmotel.co.nz/;-44.699;169.133"
"Websters on Wanaka Lodge;5;113;Wanaka;NZ;New Zealand;137 Anderson Rd;Wanaka New Zealand;http://www.webstersonwanaka.co.nz/;-44.6833;169.147"
"Whare Kea Lodge & Chalet;5;1114;Wanaka;NZ;New Zealand;Mt Aspiring Road;Wanaka New Zealand;http://www.wharekealodge.com/;-44.6823;169.08"
"Wyndham Vacation Resorts Wanaka;3;78;Wanaka;NZ;New Zealand;109 Mt Aspiring Road;Wanaka New Zealand;http://hotels.wyndhamvrap.com/hotel/overview/?property=65;-44.7013;169.11"
"YHA Wanaka Purple Cow;3;23;Wanaka;NZ;New Zealand;94 Brownston Street;Wanaka New Zealand;http://www.purplecow.co.nz/;-44.6981;169.134"
"All Season Lodge;3;99999;Fairlie;NZ;New Zealand;626 Hamilton Road;Fairlie New Zealand;http://www.allseasonslodge.co.nz/;-44.0505;170.802"
"Aoraki Lodge;2;99999;Twizel;NZ;New Zealand;32 Mackenzie Drive;Twizel New Zealand;http://www.aorakilodge.co.nz;-44.2595;170.098"
"Aspen Court Motel - Twizel;5;109;Twizel;NZ;New Zealand;10 Mackenzie Drive;Twizel New Zealand;http://www.aspencourt.co.nz/;-44.2613;170.098"
"Closeburn Farmstay;2;99999;Fairlie;NZ;New Zealand;59 Oldfields Road;Fairlie New Zealand;;-44.0779;170.789"
"Creel House;2;99999;Lake Tekapo;NZ;New Zealand;36 Murray Place;Lake Tekapo New Zealand;http://www.creel.co.nz/nz-trout-fishing-location.htm;-44.0105;170.482"
"Freda Du Faur House B&B;2;99999;Lake Tekapo;NZ;New Zealand;1 Esther Hope Street;Lake Tekapo New Zealand;http://www.fredadufaur.co.nz/;-44.0099;170.487"
"Glacier Rock Bed & Breakfast;3;99999;Lake Tekapo;NZ;New Zealand;35 Lochinver Avenue P.O. Box 109;Lake Tekapo New Zealand;http://www.glacierrock.co.nz/;-44.0098;170.495"
"Heartland Lodge;5;163;Twizel;NZ;New Zealand;19 North West Arch;Twizel New Zealand;http://www.heartlandlodge.com/;-44.2526;170.084"
"High Country Holiday Lodge;2.5;90;Twizel;NZ;New Zealand;23 Mackenzie Drive;Twizel New Zealand;http://holiday-resort.org/;-44.259;170.098"
"Lake Tekapo Cottages;3;114;Lake Tekapo;NZ;New Zealand;12 Sealy Street;Lake Tekapo New Zealand;http://laketekapocottages.co.nz/;-44.006;170.483"
"Lake Tekapo Luxury Lodge;4;99999;Lake Tekapo;NZ;New Zealand;24 Aorangi Crescent;Lake Tekapo New Zealand;http://www.laketekapolodge.co.nz/;-44.006;170.477"
"Lake Tekapo Scenic Resort;4;99999;Lake Tekapo;NZ;New Zealand;State Highway 8;Lake Tekapo New Zealand;http://www.laketekapo.com/;-44.0039;170.477"
"Lakeview Tekapo;4;162;Lake Tekapo;NZ;New Zealand;6 Lochinver Avenue;Lake Tekapo New Zealand;http://laketekapountouched.co.nz/;-44.009;170.493"
"Mackenzie Country Inn;3;111;Twizel;NZ;New Zealand;Corner Ostler & Wairepo Roads;Twizel New Zealand;http://www.mackenzie.co.nz/;-44.2632;170.102"
"Matuka Lodge;5;99999;Twizel;NZ;New Zealand;395 Glen Lyon Rd;Twizel New Zealand;http://www.matukalodge.co.nz/disclaimer.asp;-44.236;170.069"
"Mountain Chalet Motels;3.5;106;Twizel;NZ;New Zealand;1 Wairepo Road;Twizel New Zealand;http://www.mountainchalets.co.nz/;-44.262;170.103"
"Omahau Downs;2;99999;Twizel;NZ;New Zealand;State Highway 8 Twizel;Twizel New Zealand;http://www.terracedowns.co.nz/;-44.2643;170.103"
"Otematata Lakes Hotel;1;99999;Otematata;NZ;New Zealand;Main Road State Highway 83;Otematata New Zealand;http://www.otematatalakeshotel.co.nz/;-44.6038;170.195"
"Peppers Bluewater Resort;5;89;Lake Tekapo;NZ;New Zealand;State Highway 8;Lake Tekapo New Zealand;http://www.peppers.co.nz/bluewater/;-44.0032;170.473"
"Tekapo Heights;4;114;Lake Tekapo;NZ;New Zealand;2 Sams Place;Lake Tekapo New Zealand;http://www.tekapoheights.co.nz/;-44.0074;170.473"
"The Godley Hotel;2;69;Lake Tekapo;NZ;New Zealand;State Highway 8;Lake Tekapo New Zealand;http://godley.texas.com/;-44.0022;170.467"
"The Residence;4;196;Lake Tekapo;NZ;New Zealand;1 Beauchamp Place;Lake Tekapo New Zealand;http://www.theresidence.co.nz/;-44.0075;170.486"
"Three Rivers Lodge;4;154;Lake Tekapo;NZ;New Zealand;2 Lochinver Avenue;Lake Tekapo New Zealand;http://www.threeriverslodge.co.nz/;-44.0088;170.492"
"Tokarahi Homestead;1.5;99999;Tokarahi;NZ;New Zealand;47 Dip Hill Rd;Tokarahi New Zealand;http://anselme.homestead.com/AFPHAITI.html;-44.9434;170.625"
"Westerlies Farmstay;3;99999;Fairlie;NZ;New Zealand;510 Mcleand Road;Fairlie New Zealand;;-44.099;170.828"
"Anchor Motel & Timaru Backpackers;3;60;Timaru;NZ;New Zealand;42 Evans Street;Timaru New Zealand;http://anchormotel.com/;-44.3874;171.242"
"Ashbury Park Motel Timaru;4;97;Timaru;NZ;New Zealand;131 Evans Street;Timaru New Zealand;http://www.ashburyparkmotel.co.nz/;-44.3806;171.241"
"Aspen on King;4.5;99999;Timaru;NZ;New Zealand;51-53 King Street;Timaru New Zealand;http://www.aspenonking.co.nz/;-44.407;171.252"
"ASURE Ashley Motor Lodge;4;123;Timaru;NZ;New Zealand;95-99 King Street;Timaru New Zealand;http://www.ashleymotorlodge.co.nz/;-44.4124;171.248"
"Avenue Motor Lodge Timaru;4;116;Timaru;NZ;New Zealand;31 Craigie Avenue;Timaru New Zealand;http://www.avenuemotorlodgetimaru.co.nz/;-44.4058;171.248"
"Ballybrogan B&B Fallon Hosts;1;99999;Geraldine;NZ;New Zealand;11 Pye Road;Geraldine New Zealand;;-44.0857;171.235"
"Comfort Hotel Benvenue;3.5;104;Timaru;NZ;New Zealand;16-22 Evans Street;Timaru New Zealand;http://www.benvenuehotel.co.nz/;-44.3885;171.244"
"Geraldine Kiwi Holiday Park;4;45;Geraldine;NZ;New Zealand;39 Hislop Street;Geraldine New Zealand;http://geraldineholidaypark.co.nz/;-44.0947;171.244"
"Geraldine Motels;3;99999;Geraldine;NZ;New Zealand;97 Talbot Street;Geraldine New Zealand;http://www.geraldinemotels.co.nz/;-44.0951;171.245"
"Grosvenor Hotel Timaru;3;80;Timaru;NZ;New Zealand;26 Cains Terrace;Timaru New Zealand;http://www.cityoftimaru.co.nz/;-44.3959;171.255"
"Parklands Motor Lodge Timaru;4;105;Timaru;NZ;New Zealand;65-67 Evans Street;Timaru New Zealand;http://www.parklandstimaru.co.nz/;-44.3848;171.239"
"Rivendell B&B Homestay;1;99999;Geraldine;NZ;New Zealand;74 Woodbury Road;Geraldine New Zealand;http://rivendellguesthouse.com/;-44.0675;171.244"
"Stone Bridge Function Venue Limited;3;99999;Geraldine;NZ;New Zealand;842 State Highway 72;Geraldine New Zealand;http://www.stonebridge.co.nz/;-44.1141;171.245"
"Townhouse Motel Timaru;3.5;99999;Timaru;NZ;New Zealand;29-31 Evans Street;Timaru New Zealand;http://www.townhousemotels.co.nz/;-44.3875;171.243"
"Waitaki Waters Holiday Park;3;40;Oamaru;NZ;New Zealand;305 Kaik Rd;Oamaru New Zealand;;-44.9459;171.131"
"Yelcho En La Patagonia;2;99999;Chaitén;CL;Chile;Lago Yelcho s/n;Chaitén Chile;http://www.yelcho.cl/apps/;-43.3211;-72.3532"
"Arroyo Escondido;3;99999;Trevelín;AR;Argentina;Ruta 71 Km 5 5 Camino al PN Los Alerces;Trevelín Argentina;;-43.0389;-71.4702"
"Cabanas La Estancia;3;99999;Trevelín;AR;Argentina;Rhis Thomas 9203;Trevelín Argentina;;-43.0727;-71.4593"
"Cabañas Rincones Del Sur;2;99999;Trevelín;AR;Argentina;Juan Manuel de Rosas 552;Trevelín Argentina;http://www.surdelsur.com/alojamiento/esp/sluis/f_a.htm;-43.0883;-71.4586"
"Challhuaquen Lodge;3;99999;Trevelín;AR;Argentina;Ruta Nac. 259 Km. 59;Trevelín Argentina;;-43.079;-71.4641"
"Hosteria Rio Grande;3;99999;Futaleufu;CL;Chile;O Higgins 397 Futaleufu;Futaleufu Chile;;-43.172;-71.875"
"Hosteria y Cabañas Casa De Piedra;2;99999;Trevelín;AR;Argentina;Fontana 105;Trevelín Argentina;;-43.08;-71.463"
"Cheltum Hotel;4;99999;Trelew;AR;Argentina;Avda H. Yrigoyen 138;Trelew Argentina;;-43.261;-65.2955"
"City Hotel Trelew;1.5;86;Trelew;AR;Argentina;Rivadavia 254;Trelew Argentina;http://www.citycentrehotels.com/Trelew-hotels/index.html;-43.252;-65.3096"
"Departamentos Las Grindelias;1;99999;Trelew;AR;Argentina;Pellegrini 442;Trelew Argentina;;-43.2548;-65.3113"
"Estancia La Antonieta - Casa De Campo;1.5;99999;Dos Pozos;AR;Argentina;Ruta provincial número 1 km 234;Dos Pozos Argentina;http://www.casasvacacionales.com.mx/morelos/tequesquitengo/antonieta/;-43.9705;-65.4182"
"Hotel Galicia Trelew;3;99999;Trelew;AR;Argentina;9 De Julio 214;Trelew Argentina;;-43.2515;-65.3103"
"La Casona del Rio;3;99999;Trelew;AR;Argentina;Chacra 105 Calle Capitán Murga 3998;Trelew Argentina;http://www.lacasonadelrio.com.ar/;-43.2936;-65.3155"
"Libertador Hotel;4;150;Trelew;AR;Argentina;Rivadavia 31;Trelew Argentina;http://www.hotellibertadortw.com/;-43.2501;-65.3109"
"Provincial Hotel;3;99999;Trelew;AR;Argentina;Mitre 150;Trelew Argentina;;-43.2513;-65.3118"
"Rayentray Hotel;4;99999;Trelew;AR;Argentina;Belgrano 397 9100;Trelew Argentina;http://www.cadenarayentray.com.ar/;-43.2528;-65.3074"
"Cambridge House Bed & Breakfast;4;117;Geeveston;AU;Australia;Corner of Huon Highway and School Road;Geeveston Tasmania Australia;http://www.autumnhousecambridge.co.uk/index.html;-43.1667;146.926"
"Donalea Bed & Breakfast Huonville;4;99999;Huonville;AU;Australia;DONALEA BED & BREAKFAST 9 Crowthers Road Castle Forbes Bay Huon Valley Tasmania 7116.;Huonville Tasmania Australia;http://www.donalea.com.au/;-43.1399;146.971"
"Riseley Cottage Strathblane;0;99999;Strathblane;AU;Australia;170 Narrows Road;Strathblane Tasmania Australia;http://www.riseleycottage.com/;-43.3426;146.986"
"Southern Forest Accommodation;4;99999;Southport (Australia);AU;Australia;30 Jager Road;Southport (Australia) Tasmania Australia;http://www.southernforest.com.au/;-43.4226;146.969"
"Summertime Cottage Southport (Australia);1.5;152;Southport (Australia);AU;Australia;120 Kingfish Beach Road;Southport (Australia) Tasmania Australia;http://www.summertimecottage.net/;-43.4364;146.963"
"The Bears Went Over The Mountain;3;92;Geeveston;AU;Australia;2 Church Street;Geeveston Tasmania Australia;http://bearsoverthemountain.com/;-43.1644;146.927"
"The Port Huon Cottages;3.5;123;Geeveston;AU;Australia;4396 Huon Highway;Geeveston Tasmania Australia;http://porthuoncottages.com/;-43.1556;146.964"
"A Classic Cottage at Port Arthur;3;84;Port Arthur;AU;Australia;6 Andersons Road Off Fortescue Bay Road;Port Arthur Tasmania Australia;http://accommodationportarthur.com/;-43.1082;147.865"
"A Taste of Bruny Self Contained Accommodation Hotel;4;154;Bruny Island;AU;Australia;209 Simpsons Bay Road;Bruny Island Tasmania Australia;http://www.brunyisland.net.au/Lunawanna/pure%20bruny/purebruny.html;-43.2961;147.303"
"Abs by the Bay Apartments Taranna;4;100;Taranna;AU;Australia;5730 Arthur Highway;Taranna Tasmania Australia;http://absbythebay.com/;-43.0935;147.871"
"Annes Old Rectory Bed & Breakfast Dover (Australia);3;99999;Dover (Australia);AU;Australia;Huon Highway;Dover (Australia) Tasmania Australia;http://www.bedandbreakfast-in.co.uk/accommodation/Bristol/Bristol/50;-43.3113;147.015"
"Arjuna Ridge Retreat;4;99999;Kettering (Australia);AU;Australia;72 Warremar Way;Kettering (Australia) Tasmania Australia;http://www.arjunaridge.com.au/;-43.1161;147.258"
"BEST WESTERN Lufra Hotel;4;113;Eaglehawk Neck;AU;Australia;380 Pirates Bay Drive;Eaglehawk Neck Tasmania Australia;http://lufra.bestwestern.com.au/;-43.0099;147.929"
"Bruny Island Escapes;3;132;Bruny Island;AU;Australia;20 Lighthouse Road Lunawanna;Bruny Island Tasmania Australia;http://www.brunyisland.org.au/;-43.3917;147.268"
"Burilda Waters;4;128;Port Arthur;AU;Australia;180 Safety Cove Road;Port Arthur Tasmania Australia;http://www.burildawaters.com.au/;-43.1581;147.849"
"Cascades Colonial Accommodation;4;184;Premaydena;AU;Australia;533 Nubeena Rd;Premaydena Tasmania Australia;http://www.colonialtours.com.do/Englishsanto.htm;-43.0537;147.801"
"Cedar Cottages Blackmans Bay;2;99999;Hobart;AU;Australia;245 Roslyn Avenue;Hobart Tasmania Australia;http://www.cedarcottages.com.au/;-43.0034;147.319"
"Comfort Inn Port Arthur;3.5;99999;Port Arthur;AU;Australia;29 Safety Cove Road;Port Arthur Tasmania Australia;http://www.portarthur-inn.com.au/;-43.1463;147.846"
"Cottage On Main Huon Valley Franklin (Australia);4;99999;Franklin (Australia);AU;Australia;3420 Main Road;Franklin (Australia) Tasmania Australia;http://huonfranklincottage.com.au/;-43.0911;147.009"
"Driftwood Cottages Dover (Australia);4;99999;Dover (Australia);AU;Australia;51 Bayview Road;Dover (Australia) Tasmania Australia;http://www.discoveraustralia.com.au/tasmania_accommodation/dover_accommodation/;-43.3159;147.02"
"Green Gables Bed & Breakfast Gardners Bay;4;136;Gardners Bay;AU;Australia;6974 Channel Highway;Gardners Bay Tasmania Australia;http://www.green-gables.com/index.html;-43.1875;147.104"
"Harmony Hill Wellness Retreat & Day Spa;4;99999;Margate (Australia);AU;Australia;210 Old Benies Road;Margate (Australia) Tasmania Australia;http://www.harmonyhill.org/;-43.0485;147.22"
"Harpers On The Beach Bed & Breakfast White Beach;4;143;White Beach;AU;Australia;8 Harpers Place;White Beach Tasmania Australia;http://www.bardonthebeach.net/;-43.1174;147.737"
"Huon Franklin Cottage;4;99999;Franklin (Australia);AU;Australia;3554 Huon Highway;Franklin (Australia) Tasmania Australia;http://huonfranklincottage.com.au/;-43.1015;147.003"
"Huonville Guesthouse Bed and Breakfast;4;99999;Huonville;AU;Australia;184 Main Road Huonville TAS 7109;Huonville Tasmania Australia;http://www.huonvilleguesthouse.com.au/;-43.0193;147.058"
"Larus Waterfront Cottage White Beach;4;225;White Beach;AU;Australia;576 White Beach Road;White Beach Tasmania Australia;http://www.larus.com.au/;-43.1225;147.705"
"Margate Cottage Boutique Bed & Breakfast;4.5;99999;Margate (Australia);AU;Australia;31 Miandetta Drive;Margate (Australia) Tasmania Australia;http://www.margatecottage.com/;-43.0115;147.249"
"Masons Cottages Taranna;3.5;139;Taranna;AU;Australia;5741 Arthur Highway;Taranna Tasmania Australia;http://www.masonscottages.com/contact.htm;-43.0385;147.865"
"Nierinna Rise Bed & Breakfast;4;122;Margate (Australia);AU;Australia;279 Nierinna Road;Margate (Australia) Tasmania Australia;http://www.nierinnarise.com.au/;-43.0356;147.23"
"Norfolk Bay Convict Station Bed and Breakfast Taranna;4;99999;Taranna;AU;Australia;5862 Arthur Highway;Taranna Tasmania Australia;http://convictstation.com/;-43.0495;147.865"
"Norfolk Bayview Bed & Breakfast Taranna;3.5;99999;Taranna;AU;Australia;RA111 Nubeena Road;Taranna Tasmania Australia;http://norfolkbayviewbb.com.au/;-43.0588;147.849"
"Oyster Cove Chalet Hotel;4;99999;Oyster Cove;AU;Australia;42 Manuka Road;Oyster Cove Tasmania Australia;http://www.oystercovechalet.com.au/;-43.1086;147.249"
"Parsons Bay Retreat;3;99999;Nubeena;AU;Australia;1583 Nubeena Main Road Nubeena 7184;Nubeena Tasmania Australia;http://www.parsonsbayretreat.com.au/;-43.0937;147.744"
"Port Arthur Holiday Park;3.5;102;Port Arthur;AU;Australia;Garden Point Road;Port Arthur Tasmania Australia;http://portarthurhp.com.au/;-43.1315;147.856"
"Port Arthur Villas;4;154;Port Arthur;AU;Australia;52 Safety Cove Road;Port Arthur Tasmania Australia;http://www.portarthurvillas.com.au/;-43.1475;147.843"
"Riverview Bed & Breakfast Hobart Franklin (Australia);4;99999;Franklin (Australia);AU;Australia;3444 Huon Highway;Franklin (Australia) Tasmania Australia;http://www.bedandbreakfastsguide.com/displays/riverview-bed-and-breakfast-14481.aspx;-43.0931;147.008"
"Sea Change Safety Cove;3;153;Port Arthur;AU;Australia;425 Safety Cove Road Port Arthur 7182;Port Arthur Tasmania Australia;http://www.safetycove.com/;-43.1748;147.856"
"Seashell Apartments Blackmans Bay Hobart;3.5;113;Hobart;AU;Australia;48 Ocean Esp Blackmans Bay Hobart 7025;Hobart Tasmania Australia;http://seashellapartmentblackmansbay.street-directory.com.au/;-43.005;147.324"
"Stewarts Bay Lodge;4;159;Port Arthur;AU;Australia;6955 Arthur Highway Port Arthur Tasmania 7182 Australia;Port Arthur Tasmania Australia;http://www.stewartsbaylodge.com.au/;-43.1397;147.853"
"Storm Bay Guest House White Beach;4;113;White Beach;AU;Australia;91 White Beach Road White Beach TAS 7184;White Beach Tasmania Australia;http://www.stormbay.com.au/;-43.1116;147.741"
"Taranna Cottages;3;147;Taranna;AU;Australia;19 Nubeena Road;Taranna Tasmania Australia;http://www.tarannacottages.com.au/index.htm;-43.0627;147.862"
"The Fox and Hounds Inn;3.5;123;Port Arthur;AU;Australia;6789 Arthur Highway;Port Arthur Tasmania Australia;http://www.foxandhounds.com.au/;-43.1249;147.85"
