"hotelName;stars;price;cityName;countryCode;countryName;address;location;url;latitude;longitude"
"Brenton Lodge;4;318;Whangamata;NZ;New Zealand;1 Brenton Place;Whangamata New Zealand;http://www.brentonlodge.co.nz/;-37.202;175.857"
"Brook Lodge;3;99999;Whangamata;NZ;New Zealand;118 Brook Place;Whangamata New Zealand;;-37.2233;175.872"
"Buchly Farmstay Hotel;1;99999;Cambridge (New Zealand);NZ;New Zealand;38 Benn Road;Cambridge (New Zealand) New Zealand;;-37.9321;175.495"
"Bushland Park Lodge & Nickel Strausse;4;99999;Whangamata;NZ;New Zealand;444 Wentworth Valley Road;Whangamata New Zealand;http://www.bushlandparklodge.co.nz/intro.php;-37.2433;175.824"
"Cambrian Lodge Motel;3;99999;Cambridge (New Zealand);NZ;New Zealand;63 Hamilton Road;Cambridge (New Zealand) New Zealand;http://www.cambrianlodge.co.nz/;-37.8896;175.464"
"Cambridge Coach House;4;114;Cambridge (New Zealand);NZ;New Zealand;3796 Cambridge Road;Cambridge (New Zealand) New Zealand;http://www.cambridgecoachhouse.co.nz/;-37.9026;175.452"
"Cambridge RiverView B&B;2;99999;Cambridge (New Zealand);NZ;New Zealand;2 Dominion Avenue;Cambridge (New Zealand) New Zealand;http://www.cambridgenzbuynowdeals.co.nz/;-37.8955;175.477"
"Candys B&B;2;99999;Athenree;NZ;New Zealand;43 Athenree Road;Athenree New Zealand;http://www.candystand.com/;-37.4459;175.963"
"Chartre Manor Bed & Breakfast;4;99999;Thames;NZ;New Zealand;306 Grafton Road;Thames New Zealand;http://www.chartremanor.co.nz/;-37.1487;175.562"
"Chloes Motor Inn & Conference Center;3;87;Hamilton;NZ;New Zealand;181 Ulster Street;Hamilton New Zealand;http://www.chloes.co.nz/;-37.7779;175.271"
"Church on Church Rd;2;99999;Hautapu;NZ;New Zealand;2 Church Road;Hautapu New Zealand;http://www.churchroad.co.nz/2/index.php;-37.8307;175.453"
"Classic Motel;3;79;Hamilton;NZ;New Zealand;451 Ulster Street Beerescourt;Hamilton New Zealand;http://www.classicmotel-hamilton.co.nz/;-37.7702;175.262"
"Coastal Motor Lodge;4;99999;Thames;NZ;New Zealand;608 Tararu Road State Highway 25;Thames New Zealand;http://www.stayatcoastal.co.nz/;-37.1174;175.526"
"Colleith Lodge Tairua;5;99999;Tairua;NZ;New Zealand;8 Rewa Valley;Tairua New Zealand;http://www.colleithlodge.co.nz/;-37.0108;175.843"
"Colonial City Motel;3;69;Hamilton;NZ;New Zealand;23 Thackeray Street;Hamilton New Zealand;http://colonialcitymotel.com/;-37.7931;175.28"
"Colonial Court Motel Cambridge;1.5;99999;Cambridge (New Zealand);NZ;New Zealand;37 Vogel Street;Cambridge (New Zealand) New Zealand;http://www.colonialcourt.co.nz/;-37.8871;175.457"
"Colonial Homestay;4;99999;Tairua;NZ;New Zealand;202 Paku Drive;Tairua New Zealand;http://www.colonialhomestay.co.nz/;-37.0033;175.868"
"Comfort Inn Southern Cross Hamilton;4;87;Hamilton;NZ;New Zealand;222 Ulster Street;Hamilton New Zealand;http://www.comfortinn.com/hotel-hamilton-new_zealand-NZ140;-37.7844;175.285"
"Cotswold Cottage;4;99999;Thames;NZ;New Zealand;46 Maramarahi Road;Thames New Zealand;http://www.cotswoldcottage.co.nz/;-37.1616;175.56"
"Emanuels Lake Karapiro Lodge Cambridge (New Zealand);5;285;Cambridge (New Zealand);NZ;New Zealand;1829F State Highway 1;Cambridge (New Zealand) New Zealand;http://www.karapirolodge.co.nz/;-37.9452;175.652"
"Fantail Lodge Country Estate;4;133;Katikati;NZ;New Zealand;117 Rea Road;Katikati New Zealand;http://www.fantaillodge.co.nz/;-37.5757;175.896"
"Fountain City Motor Inn;4;89;Hamilton;NZ;New Zealand;305 Ulster Street;Hamilton New Zealand;http://www.fountaincity.co.nz/index.php;-37.7761;175.266"
"Gardena Court Motel;3;99999;Hamilton;NZ;New Zealand;257 Ulster Street;Hamilton New Zealand;http://www.gardena.co.nz/;-37.7771;175.269"
"Grafton Cottage & Chalets;4;163;Thames;NZ;New Zealand;304 Grafton Road;Thames New Zealand;http://www.graftoncottage.co.nz/index.html;-37.1486;175.561"
"Grand Mercure Puka Park Resort;4;195;Pauanui;NZ;New Zealand;Mount Avenue;Pauanui New Zealand;http://www.pukapark.co.nz/;-37.0286;175.869"
"Grosvenor Motor Inn;4;57;Hamilton;NZ;New Zealand;165 Ulster Street;Hamilton New Zealand;http://www.grosvenor.co.nz/;-37.7782;175.272"
"Halletts Bed & Breakfast Hamilton;4;99999;Hamilton;NZ;New Zealand;1380 Kakaramea Road;Hamilton New Zealand;http://www.halletts.co.nz/;-37.881;175.199"
"Hamilton Airport Motor Inn And Conference Centre;3;89;Hamilton;NZ;New Zealand;201 Airport Road;Hamilton New Zealand;http://www.airportinn.co.nz/;-37.8676;175.338"
"Harbour View Lodge;4;154;Tairua;NZ;New Zealand;179 Main Road;Tairua New Zealand;http://www.pacificharbour.co.nz/;-37.0065;175.849"
"Heritage Hotel & Spa Du Vin;4;99999;Pokeno;NZ;New Zealand;500 Lyons Road Pokeno;Pokeno New Zealand;http://heritagehotels.com/;-37.1882;175.148"
"Higgins Farmstay Hotel;3;99999;Cambridge (New Zealand);NZ;New Zealand;613 Parallel Road;Cambridge (New Zealand) New Zealand;;-37.9023;175.389"
"Hillside Hotel;4;86;Hamilton;NZ;New Zealand;Hillside Station Taupiri Ranges Off State Highway 1;Hamilton New Zealand;;-37.5951;175.178"
"Huntington Stables;5;387;Cambridge (New Zealand);NZ;New Zealand;106 Maungakawa Road Cambridge;Cambridge (New Zealand) New Zealand;http://www.huntington.co.nz/;-37.8769;175.512"
"Ibis Hamilton Tainui;3;64;Hamilton;NZ;New Zealand;18 Alma Street;Hamilton New Zealand;http://www.ibishotel.com/gb/hotel-6690-ibis-hamilton-tainui/index.shtml;-37.7852;175.283"
"Jay and Alis B&B;2;99999;Hamilton;NZ;New Zealand;9 Diomede Glade Flagstaff;Hamilton New Zealand;http://jayisgames.com/;-37.7265;175.252"
"Kaimai View Motel;4.5;99999;Katikati;NZ;New Zealand;78 Main Road;Katikati New Zealand;http://www.kaimaiview.co.nz/;-37.5564;175.917"
"Karapiro Wellness Resort;5;99999;Cambridge (New Zealand);NZ;New Zealand;1002 Tirau Road State Highway 1;Cambridge (New Zealand) New Zealand;http://www.karapirolodge.co.nz/;-37.9367;175.575"
"Kings Court Motor Lodge;3.5;99999;Hamilton;NZ;New Zealand;239 Ulster Street;Hamilton New Zealand;http://www.kingscourt.co.nz/;-37.7773;175.269"
"Kingsgate Hotel Hamilton;3;50;Hamilton;NZ;New Zealand;100 Garnett Ave Te Rapa;Hamilton New Zealand;;-37.7657;175.252"
"Krukerink Farmstay Hotel;2;99999;Okauia;NZ;New Zealand;124 Station Road;Okauia New Zealand;;-37.8167;175.758"
"Lake Point Motel;3;98;Hamilton;NZ;New Zealand;42 Thackeray Street;Hamilton New Zealand;http://www.lakepointmotel.co.nz/;-37.7935;175.278"
"Lake Resort Pauanui;4;99999;Pauanui;NZ;New Zealand;100 Augusta Drive;Pauanui New Zealand;http://www.lakesresort.com/;-37.0611;175.836"
"Lake Whakamarino Lodge;1;99999;Tahawai;NZ;New Zealand;Esplanade Rd 5 Wairoa;Tahawai New Zealand;;-37.5134;175.976"
"Le Grand Hotel Hamilton;4;93;Hamilton;NZ;New Zealand;237 Victoria Street;Hamilton New Zealand;http://www.legrandhotel.co.nz/;-37.7885;175.284"
"Leamington Motel Cambridge;1;99999;Cambridge (New Zealand);NZ;New Zealand;90 Shakespeare Street;Cambridge (New Zealand) New Zealand;http://www.leamingtonmotel.co.nz/;-37.9034;175.477"
"Manawa Ridge;2;99999;Waihi;NZ;New Zealand;267 Ngatitanga Road;Waihi New Zealand;http://www.manawaridge.co.nz/;-37.3637;175.923"
"Manor Views;4;102;Huntly;NZ;New Zealand;24 Upland Road;Huntly New Zealand;http://manorviews.co.nz/;-37.5638;175.164"
"Marine Reserved Apartments Whangamata;4;99999;Whangamata;NZ;New Zealand;Corner Ocean Road And Lowe Street;Whangamata New Zealand;http://marinereservedapartments.co.nz/;-37.2142;175.877"
"Maungatautari Lodge;3;99999;Cambridge (New Zealand);NZ;New Zealand;844 Maungatautari Road;Cambridge (New Zealand) New Zealand;http://www.malodge.com/;-37.9449;175.552"
"MicroTel;4;27;Hamilton;NZ;New Zealand;140 Ulster Street;Hamilton New Zealand;http://www.microtel.co.nz/;-37.778;175.272"
"Mill Lodge Motor Inn;3.5;99999;Hamilton;NZ;New Zealand;135 Ulster Street;Hamilton New Zealand;http://www.mill-lodge.co.nz/;-37.7786;175.273"
"Miranda Holiday Park;4;53;Ngatea;NZ;New Zealand;595 Front Miranda Road;Ngatea New Zealand;http://mirandaholidaypark.co.nz/;-37.2075;175.332"
"Mokena Restaurant & Boutique Hotel;4;99999;Te Aroha;NZ;New Zealand;6 Church Street;Te Aroha New Zealand;http://www.mokena.co.nz/;-37.5435;175.714"
"No. 1 Motels on Victoria;1;99999;Cambridge (New Zealand);NZ;New Zealand;89 Victoria Street;Cambridge (New Zealand) New Zealand;http://www.no1motels.co.nz/;-37.891;175.467"
"Novotel Hamilton Tainui;4;92;Hamilton;NZ;New Zealand;7 Alma Street;Hamilton New Zealand;http://www.novotel.com/gb/hotel-2159-novotel-hamilton-tainui/index.shtml;-37.7861;175.283"
"Oak Lane Lodge Morrinsville;4;99999;Morrinsville;NZ;New Zealand;78A Horrell Rd RD 4;Morrinsville New Zealand;http://www.oaklanelodge.co.nz/;-37.6344;175.554"
"Oar & Paddle;1;99999;Cambridge (New Zealand);NZ;New Zealand;808 Maungatautari Road;Cambridge (New Zealand) New Zealand;http://www.oar-art.com/;-37.9457;175.551"
"Okoroire Hot Springs Hotel Tirau;3.5;99999;Tirau;NZ;New Zealand;Somerville Road RD2;Tirau New Zealand;http://www.okohotel.co.nz/;-37.9534;175.804"
"Pacific Harbour Lodge Tairua;4;220;Tairua;NZ;New Zealand;223 Main Road;Tairua New Zealand;http://www.pacificharbour.co.nz/;-37.0028;175.848"
"Park View Motor Lodge Hamilton;5;105;Hamilton;NZ;New Zealand;450 Tristram Street;Hamilton New Zealand;http://www.parkviewmotorlodge.co.nz/;-37.7805;175.27"
"Paton House;1;99999;Cambridge (New Zealand);NZ;New Zealand;150 Victoria Street;Cambridge (New Zealand) New Zealand;http://www.patonhouse.co.nz/;-37.883;175.464"
"Pauanui Pines Motor Lodge;4.5;208;Pauanui;NZ;New Zealand;174 Vista Paku;Pauanui New Zealand;http://www.pauanuipines.co.nz/;-37.0242;175.859"
"Peninsula Waterfront Retreat;4;321;Whangamata;NZ;New Zealand;38 Aileen Place;Whangamata New Zealand;http://www.peninsularetreat.com/;-37.1798;175.859"
"Poets Corner Lodge Waihi;5;323;Waihi;NZ;New Zealand;28 Poets Corner Road;Waihi New Zealand;http://www.poetscornerlodge.co.nz/;-37.3806;175.917"
"Quest Hamilton;4;93;Hamilton;NZ;New Zealand;Corner London & Victoria Street;Hamilton New Zealand;http://www.questapartments.co.nz/Accommodation/144/new_zealand/hamilton/quest_on_ward/welcome.aspx;-37.7831;175.279"
"Quest on Ward;4;96;Hamilton;NZ;New Zealand;42-47 Ward Street;Hamilton New Zealand;http://www.questapartments.co.nz/Accommodation/144/new_zealand/hamilton/quest_on_ward/welcome.aspx;-37.7866;175.281"
"Riverside Motor Lodge & Conference Centre;3;71;Cambridge (New Zealand);NZ;New Zealand;7 Williamson Street;Cambridge (New Zealand) New Zealand;http://www.riversidehotels.com/;-37.8961;175.476"
"Sails Motor Inn;4;97;Hamilton;NZ;New Zealand;272 Ulster Street;Hamilton New Zealand;http://www.sails-motorinn.co.nz/;-37.7765;175.268"
"Shortland Court Motel Coromandel;4;118;Coromandel;NZ;New Zealand;208 Jellicoe Crescent State Highway 25 Thames;Coromandel New Zealand;http://www.shortlandcourtmotel.co.nz/;-37.1422;175.542"
"Stunning Views Bed and Breakfast;3;99999;Whangamata;NZ;New Zealand;114 Te Pamahue Drive;Whangamata New Zealand;http://www.bed-and-breakfast.co.nz/;-37.1978;175.857"
"Tairua Shores Motel;0;99999;Tairua;NZ;New Zealand;156 Main Road;Tairua New Zealand;http://www.tairuashores.co.nz/;-37.0085;175.849"
"Tawatawa Lodge;2;99999;Hikuai;NZ;New Zealand;82 Opoutere Road;Hikuai New Zealand;;-37.1261;175.858"
"Te Aroha Holiday Park and Backpackers;3;99999;Te Aroha;NZ;New Zealand;217 Stanley Road;Te Aroha New Zealand;http://www.tearoha-info.co.nz/HolidayPark/;-37.5665;175.72"
"Te Puru Coast Bed & Breakfast Coromandel;3;99999;Coromandel;NZ;New Zealand;2a Tatahi Street Te Puru Thames Coast;Coromandel New Zealand;http://www.tepurucoastbnb.co.nz/;-37.0478;175.521"
"The Commercial Hotel Accommodation;3;67;Hamilton;NZ;New Zealand;287 Victoria Street | Corner Victoria St. and Collingwood St.;Hamilton New Zealand;http://www.hotelcommercial.co.nz/main/;-37.7881;175.284"
"The French Country House;4;99999;Whakamarama;NZ;New Zealand;163 Esdaile Rd;Whakamarama New Zealand;http://www.thefrenchcountryhouse.co.nz/;-37.6636;175.989"
"The Heights Luxury Bed and Breakfast;4;99999;Thames;NZ;New Zealand;300 Grafton Road;Thames New Zealand;http://www.newzealandnz.co.nz/Accommodation/Apartments/Thames/;-37.1491;175.561"
"The Narrows Landing;4;236;Rukuhia;NZ;New Zealand;431 Airport Road;Rukuhia New Zealand;http://www.thenarrowslanding.co.nz/;-37.8475;175.346"
"The Racecourse Motel;2;99999;Paeroa;NZ;New Zealand;68 Thames Road;Paeroa New Zealand;http://www.racecoursemotel.co.nz/;-37.3699;175.68"
"Thornton Farmstay Hotel;3;99999;Cambridge (New Zealand);NZ;New Zealand;Lovells Road French Pass;Cambridge (New Zealand) New Zealand;http://www.thorntonhouse.co.nz/home/;-37.8882;175.523"
"Thornton House;2;99999;Cambridge (New Zealand);NZ;New Zealand;2 Thornton Road;Cambridge (New Zealand) New Zealand;http://www.thorntonhouse.co.nz/home/;-37.8882;175.467"
"Tirau Motor Inn;3;89;Tirau;NZ;New Zealand;64 Main Road State Highway One;Tirau New Zealand;http://www.tirauinfo.co.nz/html/places_to_stay.html;-37.9783;175.757"
"Tudor Motor Lodge;3;99999;Hamilton;NZ;New Zealand;24-26 Thackeray Street;Hamilton New Zealand;http://www.tudormotorlodge.co.nz/;-37.7928;175.28"
"Ventura Inn & Suites Hamilton;3;91;Hamilton;NZ;New Zealand;23 Clarence Street;Hamilton New Zealand;http://www.venturainns.co.nz/;-37.7939;175.284"
"Victoria Hotel Suites;3;84;Hamilton;NZ;New Zealand;303 Victoria Street;Hamilton New Zealand;http://victoriahotelsuites.com/;-37.788;175.283"
"Waihi Beach Lodge;4;160;Waihi Beach;NZ;New Zealand;170 Seaforth Road;Waihi Beach New Zealand;http://www.waihibeachlodge.co.nz/;-37.4264;175.956"
"Academy Motor Inn;4.5;99999;Tauranga;NZ;New Zealand;734 Cameron Road;Tauranga New Zealand;http://www.academymotorinn.co.nz/;-37.7042;176.154"
"Alton Lodge;3;89;Whakatane;NZ;New Zealand;76 Domain Rd;Whakatane New Zealand;http://www.altonlodge.co.nz/;-37.9584;176.985"
"Ambassador Motor Inn;3;99999;Tauranga;NZ;New Zealand;9 Fifteen Avenue;Tauranga New Zealand;http://www.ambassador-motorinn.co.nz/;-37.7107;176.166"
"Aquarius Motor Inn Tauranga;4;105;Tauranga;NZ;New Zealand;447 Maunganui Road;Tauranga New Zealand;http://www.innz.co.nz/host/a/aquarius.html;-37.6493;176.193"
"ASURE Macys Motor Inn;4;87;Tauranga;NZ;New Zealand;92 Edgecumbe Road cnr of 11th Avenue;Tauranga New Zealand;http://www.macys.co.nz;-37.6973;176.157"
"Atlas Suites and Apartments;4;118;Tauranga;NZ;New Zealand;49 Maunganui Road;Tauranga New Zealand;http://www.atlasatthemount.co.nz/;-37.6341;176.181"
"Bay Palm Motel;4;102;Tauranga;NZ;New Zealand;84 Girven Road Mount Maunganui;Tauranga New Zealand;http://baypalmmotel.co.nz/;-37.6727;176.232"
"Beachside Bed & Breakfast;1;99999;Tauranga;NZ;New Zealand;21B Ocean Beach Road;Tauranga New Zealand;http://www.beachsidebb.com/index.html;-37.6558;176.21"
"Belle Mer Apartments;4;146;Tauranga;NZ;New Zealand;53 Marine Parade;Tauranga New Zealand;http://www.bellemer.co.nz/;-37.6374;176.188"
"Bethlehem Motor Inn;4.5;99999;Tauranga;NZ;New Zealand;176 Moffat Road;Tauranga New Zealand;http://bethlehemmotorinn.com/;-37.6982;176.113"
"Blue Wave Motel;3;85;Tauranga;NZ;New Zealand;209 Valley Rd;Tauranga New Zealand;http://www.mtmaunganuimotel.co.nz/;-37.6587;176.21"
"Boatshed Motel Apartments;4;113;Tauranga;NZ;New Zealand;31 Maranui St;Tauranga New Zealand;http://www.boatshed-accommodation.co.nz/;-37.6739;176.236"
"Bridgeway Motel;3.5;99999;Tauranga;NZ;New Zealand;93 Turrett Road;Tauranga New Zealand;http://www.bridgewaymotel.co.nz/;-37.715;176.165"
"Calais Mount Resort Luxury Apartment;4;106;Tauranga;NZ;New Zealand;6 Adams Avenue Mount Maunganui;Tauranga New Zealand;;-37.6329;176.176"
"Casa Del Mare Boutique Bed & Breakfast;4;122;Tauranga;NZ;New Zealand;35 Monticello Key Palm Springs Estate;Tauranga New Zealand;http://www.casadelmare.co.nz/;-37.7131;176.328"
"City Suites Tauranga;5;97;Tauranga;NZ;New Zealand;32 Cameron Road;Tauranga New Zealand;http://www.citysuites.co.nz/;-37.6806;176.167"
"Cobblestone Court Motel;3;101;Tauranga;NZ;New Zealand;86 Chapel Street;Tauranga New Zealand;http://www.cobblestonecourt.co.nz/;-37.6703;176.159"
"Cosy Corner Holiday Park Tauranga;4;58;Tauranga;NZ;New Zealand;40 Oceanbeach Road Mount Maunganui;Tauranga New Zealand;http://www.cosycorner.co.nz/;-37.6573;176.211"
"Durham Motor Inn;4;101;Tauranga;NZ;New Zealand;Corner Cameron Road & Harington Street;Tauranga New Zealand;http://www.durham.co.nz/;-37.6818;176.167"
"Gateway Motor Inn;4;104;Tauranga;NZ;New Zealand;593 Maunganui Road;Tauranga New Zealand;http://www.gatewaymotorinn.co.nz/gallery.html;-37.6684;176.212"
"Golden Grove Holiday Park;4;99999;Tauranga;NZ;New Zealand;73 Girvin Road;Tauranga New Zealand;http://www.golden-grove.co.nz/;-37.673;176.231"
"Grande Vista;4;99999;Tauranga;NZ;New Zealand;23 Marine Parade;Tauranga New Zealand;;-37.6335;176.182"
"Hart Lodge Tauranga;4;99999;Tauranga;NZ;New Zealand;20 Williams Road;Tauranga New Zealand;http://auralodge.com/;-37.7994;176.109"
"Hesford House Bed and Breakfast;4;99999;Tauranga;NZ;New Zealand;45 Gravatt Road Royal Palm Beach;Tauranga New Zealand;http://www.hesfordhouse.co.nz/;-37.7005;176.279"
"Hotel Armitage;3;89;Tauranga;NZ;New Zealand;9 Willow Street;Tauranga New Zealand;http://www.hotelarmitage.co.nz/;-37.6791;176.168"
"Hotel On Devonport;4.5;129;Tauranga;NZ;New Zealand;72 Devonport Road;Tauranga New Zealand;http://www.hotelondevonport.net.nz;-37.6862;176.17"
"Kingsview Resort & Towers;5;99999;Tauranga;NZ;New Zealand;6 Durham Street;Tauranga New Zealand;http://www.kingsviewresort.co.nz/;-37.6821;176.167"
"Mediterranean Resort Tauranga;5;109;Tauranga;NZ;New Zealand;92 Wairoa Road;Tauranga New Zealand;http://www.kingsviewresort.co.nz/;-37.6963;176.145"
"Mission Belle Motel;2;99999;Tauranga;NZ;New Zealand;Corner Victoria Road and Pacific Avenue;Tauranga New Zealand;http://www.missionbellemotel.co.nz/;-37.6362;176.182"
"Mount Maunganui Beachside Holiday Park;4;99999;Tauranga;NZ;New Zealand;1 Adams Avenue;Tauranga New Zealand;http://www.mountbeachside.co.nz/;-37.6319;176.176"
"Mount Maunganui Bed & Breakfast;2.5;99999;Tauranga;NZ;New Zealand;463 Maunganui Road;Tauranga New Zealand;http://www.mountbednbreakfast.com/index.html;-37.6506;176.194"
"Oceanside Resort & Twin Towers;5;99999;Tauranga;NZ;New Zealand;1 Maunganui Road Mount Maunganui;Tauranga New Zealand;http://www.oceansideresort.com.au/;-37.6321;176.177"
"Pacific Coast Motor Lodge;4;110;Whakatane;NZ;New Zealand;41 Landing Road;Whakatane New Zealand;http://www.pacificcoastwhakatane.co.nz/;-37.9586;176.978"
"Pacific Motor Inn;4;122;Tauranga;NZ;New Zealand;261 Maunganui Road;Tauranga New Zealand;http://www.pacificmotorinn.co.nz/;-37.6413;176.185"
"Quayside Luxury Apartments;1;99999;Whakatane;NZ;New Zealand;11 George Street;Whakatane New Zealand;http://www.quaysideapartments.co.nz/about-whakatane/;-37.9509;176.999"
"Quest Mount Maunganui Apartments Tauranga;5;129;Tauranga;NZ;New Zealand;424–428 Maunganui Road Mount Maunganui;Tauranga New Zealand;http://www.questapartments.co.nz/Accommodation/145/new_zealand/mount_maunganui/quest_mount_maunganui/welcome.aspx;-37.6484;176.191"
"Ridge Country Retreat;4;365;Tauranga;NZ;New Zealand;300 Rocky Cutting Road;Tauranga New Zealand;http://www.willowridgeretreat.com/;-37.7453;176.245"
"Seagulls Guesthouse;1.5;99999;Tauranga;NZ;New Zealand;12 Hinau Street;Tauranga New Zealand;http://www.seagullsguesthouse.co.nz/;-37.6492;176.19"
"Seascape Villa;4;110;Tauranga;NZ;New Zealand;179 Carlton Street - Otumoetai;Tauranga New Zealand;http://www.seascapevilla.co.nz;-37.6776;176.134"
"Summit Motor Lodge;3;97;Tauranga;NZ;New Zealand;213 Waihi Road;Tauranga New Zealand;http://summitmotorlodge.co.nz/;-37.6944;176.14"
"Taiparoro Mansion;4;81;Tauranga;NZ;New Zealand;11 Fifth Ave;Tauranga New Zealand;;-37.6931;176.166"
"The Atrium Apartments;2.5;99999;Tauranga;NZ;New Zealand;23 Maunganui Road;Tauranga New Zealand;http://www.theatrium.net.nz/;-37.6332;176.179"
